;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Cred. Aprob.;Código Carrera Nacional;Año Proceso;Sexo;Grupo Dependencia;Domicilio Región;Preferencia;Selección;Tipo Selección;Puntaje Ponderado;Puntaje Matemáticas;Puntaje Ranking;Puntaje NEM;Puntaje Lenguaje;Puntaje Ciencias
24;13062;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;603,55;649;517;517;623;592
24;13075;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;667,45;668;682;682;678;631
24;13071;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;631,1;644;620;620;685;557
24;13066;2013;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;634,05;672;558;558;647;634
24;13071;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;654,5;681;704;661;622;568
24;13068;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;637,2;613;669;641;685;637
24;13070;2013;FEMENINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;646,25;649;674;661;649;602
24;13066;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;611,35;644;604;599;552;590
24;13071;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;6;RATIFICADO;1ER. LLAMADO;628,1;653;641;641;546;614
24;13062;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;663,2;702;599;599;594;723
24;13062;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;613,35;613;702;702;546;534
24;13062;2013;FEMENINO;DESCONOCIDO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;678,2;672;662;662;685;717
24;13102;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;1;RATIFICADO;1ER. LLAMADO;679,9;658;850;764;573;655
24;13076;2013;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;687,3;671;744;702;688;683
24;13069;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;678,6;708;738;702;616;590
24;13062;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;603,6;637;558;558;623;560
24;13076;2013;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;704,2;677;850;785;628;684
24;13075;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;667,8;717;579;579;657;679
24;13075;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;662,4;715;624;620;616;619
24;13062;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;615,5;659;623;582;531;598
24;13069;2013;MASCULINO;PARTICULAR PAGADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;671,75;672;716;702;655;628
24;13062;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;602,15;627;560;560;563;637
24;13075;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;673,15;692;697;682;617;648
24;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;4;RATIFICADO;1ER. LLAMADO;647,55;722;558;558;579;642
24;13063;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DE VALPARAISO;2;RATIFICADO;1ER. LLAMADO;576,8;581;623;599;531;557
24;13075;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;662,1;644;762;702;635;637
24;13074;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE VALPARAISO;1;RATIFICADO;1ER. LLAMADO;666,7;702;733;682;611;557
24;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;3;RATIFICADO;1ER. LLAMADO;642,9;672;687;661;594;557
24;13062;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;609,15;617;660;641;527;602
24;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL LIBERTADOR GENERAL BERNARDO OHIGGINS;2;RATIFICADO;1ER. LLAMADO;687,95;715;704;661;616;695
24;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;636,25;656;646;620;583;640
24;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;656,2;672;649;641;622;663
24;13102;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;692,85;722;687;661;694;640
24;13062;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;660,3;659;699;682;589;688
24;13068;2013;MASCULINO;DESCONOCIDO;REGION METROPOLITANA DE SANTIAGO;4;RATIFICADO;1ER. LLAMADO;657,6;640;723;723;622;637
24;13069;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;746,8;785;748;723;694;708
24;13070;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;634,35;634;702;682;605;572
24;13075;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;674,95;668;790;723;635;611
24;13075;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;673,2;663;687;682;678;681
24;13102;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;691,45;708;763;703;678;596
24;13069;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;702,6;769;693;682;628;605
24;13071;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;660,1;681;649;641;611;673
24;13063;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;639,75;640;693;682;605;596
24;13069;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;677,4;651;750;723;694;646
24;13070;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;635;668;683;661;552;561
24;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;650,8;668;655;641;611;646
24;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;632,55;644;684;641;583;605
24;13068;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;623,1;702;579;579;531;552
24;13102;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;708,75;677;801;764;715;681
24;13069;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;673,9;668;766;723;662;593
24;13076;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;697,6;696;727;702;736;640
24;13075;2013;MASCULINO;DESCONOCIDO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;681,9;757;696;661;531;619
24;13074;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;705,55;746;664;661;635;727
24;13074;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;688,65;729;738;702;568;642
24;13102;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;676;637;850;785;616;628
24;13071;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;626,7;627;558;558;736;631
24;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;623,25;624;744;702;506;579
24;13071;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION METROPOLITANA DE SANTIAGO;2;RATIFICADO;1ER. LLAMADO;653,55;644;729;661;647;631
24;13068;2013;MASCULINO;DESCONOCIDO;REGION DEL BIOBIO;6;RATIFICADO;1ER. LLAMADO;625,45;663;619;599;579;590
24;13066;2013;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;638,3;630;776;661;579;608
24;13068;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;641,8;651;616;599;685;631
24;13075;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;662,45;668;671;661;670;634
24;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;631,35;668;558;558;635;640
24;13102;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;696,85;715;748;723;662;617
24;13070;2013;MASCULINO;PARTICULAR PAGADO;REGION DE LOS LAGOS;1;RATIFICADO;1ER. LLAMADO;670,8;691;579;579;771;663
24;13070;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;644,75;722;599;599;573;561
24;13074;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE ANTOFAGASTA;1;RATIFICADO;1ER. LLAMADO;672,7;696;739;682;594;628
24;13069;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;675,85;685;790;723;622;579
24;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;642,25;637;730;682;594;608
24;13069;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;678,15;715;633;620;715;619
24;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;614,75;637;599;599;628;561
24;13062;2013;FEMENINO;MUNICIPAL;REGION DE LOS LAGOS;3;RATIFICADO;1ER. LLAMADO;651,15;624;708;661;678;658
24;13070;2013;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;641,3;630;725;702;583;617
24;13063;2013;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;612,4;656;538;538;616;602
24;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;623,15;659;599;599;568;611
24;13069;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;682;685;772;744;605;628
24;13102;2013;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;2DO. LLAMADO;670,15;663;850;743;579;590
24;13069;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;681,4;696;664;661;670;681
24;13064;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;603,35;600;632;599;616;586
24;13071;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;634,65;637;639;620;628;646
24;13076;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL LIBERTADOR GENERAL BERNARDO OHIGGINS;1;RATIFICADO;1ER. LLAMADO;692,65;702;739;682;670;667
24;13071;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;626,5;637;742;702;542;527
24;13068;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;664,6;696;661;661;655;586
24;13071;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;668,4;695;681;659;625;623
24;13064;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;598,7;614;601;599;618;510
24;13071;2014;MASCULINO;MUNICIPAL;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;1;RATIFICADO;1ER. LLAMADO;648,45;627;664;643;695;623
24;13069;2014;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;703,95;681;728;713;677;751
24;13062;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;622,85;663;613;605;582;595
24;13075;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;674,55;659;724;698;646;613
24;13068;2014;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;645,35;690;637;629;589;619
24;13066;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;615,1;668;609;605;548;561
24;13074;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;693,15;651;784;749;641;608
24;13102;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;682,45;727;699;686;571;647
24;13064;2014;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;648,3;600;731;700;579;637
24;13068;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;6;RATIFICADO;1ER. LLAMADO;626;671;616;616;571;591
24;13070;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;651,4;706;648;615;571;644
24;13071;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;648,4;637;678;627;646;650
24;13068;2014;FEMENINO;PARTICULAR PAGADO;REGION DE VALPARAISO;2;RATIFICADO;1ER. LLAMADO;661,25;644;735;702;606;559
24;13076;2014;MASCULINO;MUNICIPAL;REGION DEL MAULE;2;RATIFICADO;1ER. LLAMADO;710,95;817;676;643;639;637
24;13074;2014;MASCULINO;PARTICULAR PAGADO;REGION DE LOS LAGOS;1;RATIFICADO;1ER. LLAMADO;705,4;768;684;639;677;682
24;13063;2014;MASCULINO;MUNICIPAL;REGION DE LOS LAGOS;5;RATIFICADO;1ER. LLAMADO;604;671;573;573;549;576
24;13075;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;673,45;656;816;723;520;534
24;13070;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;687,3;627;764;686;705;682
24;13076;2014;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;714,4;719;760;734;633;677
24;13069;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;708,85;675;760;727;685;708
24;13071;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;744,25;741;787;740;705;714
24;13069;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;1;RATIFICADO;1ER. LLAMADO;679,8;648;723;692;685;657
24;13068;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;2;RATIFICADO;1ER. LLAMADO;652,7;663;665;633;625;657
24;13068;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;3;RATIFICADO;1ER. LLAMADO;630,55;701;611;597;526;640
24;13074;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;665,55;685;675;659;646;613
24;13068;2014;FEMENINO;MUNICIPAL;REGION DEL MAULE;3;RATIFICADO;1ER. LLAMADO;657,65;644;686;676;661;602
24;13074;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;663,35;685;665;657;646;619
24;13075;2014;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;684,5;668;759;723;606;616
24;13062;2014;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;629,2;617;682;661;582;563
24;13062;2014;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;2;RATIFICADO;1ER. LLAMADO;733,2;640;825;758;797;697
24;13071;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;740,75;671;837;783;716;718
24;13074;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;692,95;627;791;738;685;623
24;13068;2014;MASCULINO;PARTICULAR PAGADO;REGION DE LOS LAGOS;3;RATIFICADO;1ER. LLAMADO;658,4;706;661;633;606;602
24;13075;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;676,8;648;743;672;677;619
24;13064;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;753,2;719;811;777;775;660
24;13068;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;631;644;677;653;526;595
24;13071;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;696,65;695;744;723;633;640
24;13066;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;674,1;768;603;603;618;714
24;13071;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;676,45;701;713;694;565;640
24;13074;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;675,8;727;667;653;625;629
24;13068;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;664,9;681;624;624;725;682
24;13062;2014;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;644,45;617;740;719;503;602
24;13068;2014;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;640,5;601;633;624;762;640
24;13070;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;656,75;675;669;620;633;653
24;13074;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;741,2;734;847;744;633;660
24;13074;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;672,5;671;713;694;618;626
24;13102;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;683,35;644;747;717;653;657
24;13074;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;699,65;706;720;680;677;690
24;13068;2014;FEMENINO;MUNICIPAL;REGION METROPOLITANA DE SANTIAGO;3;RATIFICADO;1ER. LLAMADO;619,5;640;626;610;582;602
24;13069;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;697,05;701;807;740;537;584
24;13102;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;688,85;695;727;694;625;660
24;13074;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;1;RATIFICADO;1ER. LLAMADO;697,25;734;706;682;633;666
24;13102;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;4;RATIFICADO;1ER. LLAMADO;711,5;690;766;717;653;730
24;13102;2014;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;709,15;675;795;760;613;682
24;13069;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;716,25;817;712;655;633;591
24;13075;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;672,3;675;707;682;582;697
24;13069;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;1;RATIFICADO;1ER. LLAMADO;726,85;741;756;717;685;682
24;13069;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;680;719;682;672;625;633
24;13075;2014;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;677,3;690;716;696;576;660
24;13063;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;657,7;668;679;672;589;650
24;13072;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;681,5;668;686;670;736;653
24;13068;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;5;RATIFICADO;1ER. LLAMADO;617,4;656;633;633;496;602
24;13068;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;628,9;701;554;554;625;682
24;13069;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;690,95;706;691;667;705;653
24;13068;2015;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;635,4;668;670;620;552;583
24;13074;2015;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;771,55;756;850;799;710;681
24;13066;2015;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;658,4;611;750;602;685;640
24;13068;2015;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;657,85;697;653;639;598;651
24;13071;2015;MASCULINO;DESCONOCIDO;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;636,85;635;675;641;626;558
24;13063;2015;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;6;RATIFICADO;1ER. LLAMADO;607,25;679;546;546;574;651
24;13068;2015;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;629,15;679;584;583;657;595
24;13075;2015;MASCULINO;PARTICULAR SUBVENCIONADO;REGION METROPOLITANA DE SANTIAGO;3;RATIFICADO;1ER. LLAMADO;666,8;685;692;657;582;682
24;13102;2015;MASCULINO;DESCONOCIDO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;727,2;712;827;760;657;587
24;13064;2015;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;595,25;617;600;593;591;517
24;13062;2015;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;621,1;673;617;605;531;609
24;13064;2015;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;600,95;644;546;546;639;613
24;13063;2015;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;594,25;634;556;556;589;616
24;13064;2015;FEMENINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;572,65;604;547;542;582;559
24;13064;2015;MASCULINO;PARTICULAR PAGADO;REGION METROPOLITANA DE SANTIAGO;3;RATIFICADO;1ER. LLAMADO;605,45;644;536;536;681;635
24;13102;2015;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;676,05;635;785;723;582;618
24;13064;2015;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;590;601;611;584;560;553
24;13063;2015;MASCULINO;DESCONOCIDO;REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA;1;RATIFICADO;1ER. LLAMADO;644,3;582;838;688;526;490
24;13064;2015;MASCULINO;MUNICIPAL;REGION METROPOLITANA DE SANTIAGO;4;RATIFICADO;1ER. LLAMADO;608,15;679;484;484;710;704
24;13062;2015;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;654,85;663;722;670;526;629
24;13069;2015;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;697,05;653;795;754;607;656
24;13066;2015;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;2;RATIFICADO;1ER. LLAMADO;641,9;712;583;571;646;644
24;13070;2015;MASCULINO;MUNICIPAL;REGION DEL MAULE;1;RATIFICADO;1ER. LLAMADO;684,5;644;767;702;657;635
24;13102;2015;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;717,6;685;813;756;606;703
24;13068;2015;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;628,6;668;612;612;574;639
